\addplot[black, solid, thick, forget plot]
table[row sep=crcr]{
1.94052774	0.00018327\\
1.94156189	0.04548346\\
1.94105689	0.09084143\\
1.93895323	0.13619621\\
1.93523280	0.18148439\\
1.92990449	0.22664416\\
1.92298888	0.27161638\\
1.91450923	0.31634417\\
1.90448785	0.36077220\\
1.89294504	0.40484603\\
1.87989930	0.44851156\\
1.86536747	0.49171459\\
1.84936508	0.53440038\\
1.83190627	0.57651306\\
1.81300358	0.61799506\\
1.79266742	0.65878605\\
1.77090533	0.69882172\\
1.74772106	0.73803217\\
1.72311469	0.77634044\\
1.69708562	0.81366290\\
1.66964313	0.84991576\\
1.64082804	0.88503295\\
1.61073851	0.91899435\\
1.57953287	0.95184308\\
1.54738915	0.98366573\\
1.51444813	1.01454470\\
1.48078838	1.04452448\\
1.44643955	1.07360987\\
1.41140785	1.10178130\\
1.37569387	1.12900923\\
1.33930134	1.15526312\\
1.30223933	1.18051502\\
1.26452262	1.20474154\\
1.22617057	1.22792404\\
1.18720665	1.25004982\\
1.14765740	1.27111233\\
1.10755233	1.29111344\\
1.06692305	1.31006479\\
1.02580312	1.32799137\\
0.98422622	1.34493250\\
0.94222312	1.36093924\\
0.89981437	1.37605491\\
0.85700011	1.39026921\\
0.81375525	1.40345567\\
0.77004689	1.41536415\\
0.72586961	1.42572043\\
0.68126364	1.43434639\\
0.63630156	1.44118594\\
0.59106594	1.44625677\\
0.54563645	1.44959967\\
0.50008670	1.45125342\\
0.45448518	1.45124717\\
0.40889711	1.44960034\\
0.36338620	1.44632360\\
0.31801623	1.44141949\\
0.27285284	1.43488144\\
0.22796575	1.42669128\\
0.18343202	1.41681490\\
0.13934004	1.40519877\\
0.09579131	1.39177716\\
0.05288943	1.37651495\\
0.01070132	1.35950347\\
-0.03079227	1.34103052\\
-0.07168437	1.32146826\\
-0.11205803	1.30105704\\
-0.15193460	1.27984714\\
-0.19128821	1.25778958\\
-0.23007508	1.23481943\\
-0.26824969	1.21088770\\
-0.30577028	1.18596581\\
-0.34260040	1.16004257\\
-0.37871014	1.13312134\\
-0.41407870	1.10521942\\
-0.44869889	1.07636929\\
-0.48258089	1.04661798\\
-0.51573898	1.01600895\\
-0.54812078	0.98451562\\
-0.57950017	0.95196713\\
-0.60956569	0.91816757\\
-0.63818035	0.88311371\\
-0.66538747	0.84694982\\
-0.69126895	0.80982774\\
-0.71588708	0.77186370\\
-0.73928375	0.73314492\\
-0.76148955	0.69374069\\
-0.78253073	0.65370950\\
-0.80243524	0.61310357\\
-0.82123899	0.57197196\\
-0.83898802	0.53036046\\
-0.85569767	0.48829568\\
-0.87125159	0.44575810\\
-0.88543923	0.40271577\\
-0.89812065	0.35918190\\
-0.90923902	0.31520490\\
-0.91876653	0.27084400\\
-0.92667821	0.22616064\\
-0.93294246	0.18121696\\
-0.93751284	0.13607644\\
-0.94031828	0.09080587\\
-0.94127495	0.04547989\\
-0.94042675	0.00018327\\
-0.93813934	-0.04501480\\
-0.93478865	-0.09009143\\
-0.93044369	-0.13504166\\
-0.92504075	-0.17985219\\
-0.91852250	-0.22450235\\
-0.91085597	-0.26896844\\
-0.90202512	-0.31322585\\
-0.89202325	-0.35724981\\
-0.88084278	-0.40101383\\
-0.86844672	-0.44448019\\
-0.85470912	-0.48757324\\
-0.83942816	-0.53016818\\
-0.82251421	-0.57215725\\
-0.80403032	-0.61348762\\
-0.78407060	-0.65412756\\
-0.76271572	-0.69404824\\
-0.74003806	-0.73322447\\
-0.71611006	-0.77163866\\
-0.69101092	-0.80928584\\
-0.66483384	-0.84618104\\
-0.63769339	-0.88236944\\
-0.60971981	-0.91792852\\
-0.58099690	-0.95292014\\
-0.55143465	-0.98726100\\
-0.52078729	-1.02069072\\
-0.48890093	-1.05298159\\
-0.45579628	-1.08405314\\
-0.42155960	-1.11389573\\
-0.38627163	-1.14250300\\
-0.34999569	-1.16985477\\
-0.31278247	-1.19591739\\
-0.27467486	-1.22064561\\
-0.23571063	-1.24398207\\
-0.19592339	-1.26585438\\
-0.15534337	-1.28617068\\
-0.11400151	-1.30482060\\
-0.07194443	-1.32170268\\
-0.02926624	-1.33680964\\
0.01387069	-1.35033366\\
0.05728538	-1.36261908\\
0.10086826	-1.37393562\\
0.14459733	-1.38435643\\
0.18848789	-1.39382971\\
0.23255366	-1.40227407\\
0.27679570	-1.40962066\\
0.32120375	-1.41582111\\
0.36575997	-1.42084519\\
0.41044208	-1.42467721\\
0.45522580	-1.42731392\\
0.50008670	-1.42876370\\
0.54500208	-1.42904712\\
0.58995279	-1.42819732\\
0.63492512	-1.42625817\\
0.67991114	-1.42327368\\
0.72490429	-1.41925908\\
0.76988527	-1.41415034\\
0.81480041	-1.40776493\\
0.85955219	-1.39984236\\
0.90402019	-1.39016490\\
0.94809492	-1.37864423\\
0.99169319	-1.36530628\\
1.03475297	-1.35022957\\
1.07722280	-1.33349956\\
1.11905488	-1.31519105\\
1.16020183	-1.29536562\\
1.20061574	-1.27407430\\
1.24024766	-1.25136056\\
1.27904755	-1.22726261\\
1.31696384	-1.20181493\\
1.35394298	-1.17504906\\
1.38992861	-1.14699399\\
1.42486072	-1.11767648\\
1.45867509	-1.08712182\\
1.49130471	-1.05535669\\
1.52268623	-1.02241625\\
1.55277638	-0.98835813\\
1.58157797	-0.95327954\\
1.60915885	-0.91732100\\
1.63563379	-0.88063733\\
1.66110978	-0.84334937\\
1.68564151	-0.80551894\\
1.70922902	-0.76716177\\
1.73184043	-0.72827385\\
1.75343314	-0.68884976\\
1.77396536	-0.64889032\\
1.79340021	-0.60840387\\
1.81170657	-0.56740533\\
1.82885859	-0.52591473\\
1.84483521	-0.48395598\\
1.85961964	-0.44155576\\
1.87319924	-0.39874280\\
1.88556538	-0.35554719\\
1.89671360	-0.31199982\\
1.90664357	-0.26813180\\
1.91535859	-0.22397377\\
1.92286361	-0.17955525\\
1.92916013	-0.13490394\\
1.93423603	-0.09004575\\
1.93805113	-0.04500658\\
1.94052774	0.00018327\\
};
