\addplot[black, solid, thick, forget plot]
table[row sep=crcr]{
2.16244768	-0.00091696\\
2.15833940	0.05118269\\
2.15287563	0.10304160\\
2.14633693	0.15466027\\
2.13880780	0.20604923\\
2.13024105	0.25720839\\
2.12053941	0.30812176\\
2.10960403	0.35876002\\
2.09735393	0.40908501\\
2.08372940	0.45905321\\
2.06869012	0.50861834\\
2.05221152	0.55773295\\
2.03428214	0.60634967\\
2.01490129	0.65442226\\
1.99407810	0.70190675\\
1.97183067	0.74876259\\
1.94818553	0.79495396\\
1.92317498	0.84044967\\
1.89683002	0.88521994\\
1.86916264	0.92922405\\
1.84013666	0.97238481\\
1.80964247	1.01455671\\
1.77752242	1.05552645\\
1.74366693	1.09508062\\
1.70810036	1.13309366\\
1.67096621	1.16954754\\
1.63245309	1.20448884\\
1.59273930	1.23798340\\
1.55197432	1.27009509\\
1.51027951	1.30088074\\
1.46775432	1.33039205\\
1.42448176	1.35867841\\
1.38053257	1.38578979\\
1.33596780	1.41177906\\
1.29084108	1.43670502\\
1.24520012	1.46063598\\
1.19908827	1.48365506\\
1.15254494	1.50586606\\
1.10560396	1.52739687\\
1.05828593	1.54838833\\
1.01058011	1.56894297\\
0.96241633	1.58900361\\
0.91365551	1.60821087\\
0.86414752	1.62594091\\
0.81383083	1.64161182\\
0.76276216	1.65493038\\
0.71106397	1.66585500\\
0.65887052	1.67445009\\
0.60630606	1.68079515\\
0.55348229	1.68495247\\
0.50050170	1.68696224\\
0.44746169	1.68684358\\
0.39445820	1.68459629\\
0.34158947	1.68019892\\
0.28896054	1.67360377\\
0.23668980	1.66472588\\
0.18491850	1.65342815\\
0.13382282	1.63951006\\
0.08361632	1.62274440\\
0.03450339	1.60305975\\
-0.01345418	1.58087662\\
-0.06043429	1.55714270\\
-0.10672508	1.53276282\\
-0.15252632	1.50814178\\
-0.19790589	1.48327473\\
-0.24285659	1.45800583\\
-0.28734908	1.43217830\\
-0.33135814	1.40568122\\
-0.37487362	1.37845384\\
-0.41790747	1.35048110\\
-0.46050249	1.32179184\\
-0.50274671	1.29246310\\
-0.54479251	1.26262669\\
-0.58686197	1.23245503\\
-0.62915293	1.20204304\\
-0.67148345	1.17106820\\
-0.71294051	1.13858113\\
-0.75248646	1.10374071\\
-0.78977760	1.06649491\\
-0.82492652	1.02719055\\
-0.85809174	0.98615895\\
-0.88936337	0.94363437\\
-0.91876430	0.89977664\\
-0.94626005	0.85469556\\
-0.97175429	0.80846262\\
-0.99506247	0.76111105\\
-1.01586897	0.71263292\\
-1.03375206	0.66301393\\
-1.04862883	0.61242721\\
-1.06151314	0.56144299\\
-1.07380261	0.51060552\\
-1.08594608	0.45998873\\
-1.09770592	0.40943301\\
-1.10876374	0.35879649\\
-1.11890784	0.30800193\\
-1.12804245	0.25701909\\
-1.13617906	0.20584390\\
-1.14345061	0.15448229\\
-1.15013016	0.10293199\\
-1.15652704	0.05115727\\
-1.16241594	-0.00091696\\
